iso2c,life_exp,pop_tot,pop_grow,gdp,gdp_per_cap,gdp_grow,unemployment,inflation,pers_remit,co2_emis,forest_area,elec_access,elec_prod_renew,sanitation,int_homic,internet_use,women_parlia,foreign_invest,fertility_rate,labor_force_fe,lab_for_part_m,lab_for_part_f,urb_pop,research_exp,res_in_rd,tech_in_rd,charge_int_prop,hi_tech_exports,trdmk_res,trdmk_nres,pat_res,pat_nres,region,income
NI,72.428,5824058,1.35737160705997,8758592272.10579,1503.8641909311,4.41048139816023,7.82999992370605,5.45513425887415,9.41703842781686,0.774374156301328,34.8026425128802,78.1512145996094,23.2303908171632,NA,13.478574561,10,20.6521739130435,5.59336460449501,2.601,36.130079747863,84.1709976196289,44.4500007629395,56.917,NA,NA,NA,NA,6223477,NA,NA,NA,NA,Latin America & Caribbean,Lower middle income
NL,80.7024390243902,16615394,0.512923100553586,847380859016.668,50999.7451168879,1.34273933636553,4.98999977111816,1.27530569556686,0.20298469666045801,10.3012904779748,11.0726356359324,100,9.29990777228138,97.4661496,0.8631578859,90.72,40.6666666666667,13.6601236618726,1.79,45.8977849178594,71.1569976806641,58.6980018615723,87.134,1.70404,3219.04137,1326.38675,24971590600.8658,77485427951,NA,NA,2527,240,Europe & Central Asia,High income
NO,80.9975609756098,4889252,1.24566617956207,428757038466.841,87693.7900658099,0.701833823862358,3.51999998092651,2.41890639481001,0.158591341789315,8.56163683115536,33.1340145217991,100,0.997257339456986,61.93395739,0.59354736242,93.39,39.6449704142012,5.04581003263603,1.95,47.3049418826501,69.6480026245117,61.7789993286133,79.102,1.64999,5413.76596,NA,338588556.409627,4943700694,3627,9758,1117,696,Europe & Central Asia,High income
NP,67.611,27013207,0.481202592360838,16002656434.4746,592.401207101201,4.81641465022406,1.82000005245209,9.32650410745393,21.6469852746313,0.171767831934949,41.5907220090687,68.5999984741211,0,26.86283221,3.0096389518,7.93,33.1649831649832,0.548294665887946,2.542,49.6811519408623,86.9700012207031,79.6640014648438,16.768,0.3022,NA,NA,NA,4313163,NA,NA,NA,NA,South Asia,Lower middle income
NR,NA,10009,0.641477593094623,47564520.3910861,4752.17508153522,11.1111111111111,NA,NA,0.447535125874115,3.99640323708662,0,99.1706314086914,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,100,NA,NA,NA,0,NA,NA,NA,NA,NA,East Asia & Pacific,High income
NZ,80.7024390243902,4350700,1.1117260560215,146517541181.254,33676.7741239925,1.52799413545586,6.55999994277954,2.30202385958576,0.252872756589708,7.15517043234422,37.4012380843872,100,18.0919294494922,79.96293988,0.9839681835,80.46,33.6065573770492,0.195407935914933,2.17,46.8436880815128,74.0599975585938,61.564998626709,86.16,NA,NA,NA,255298618.113284,614252964,8429,8695,1585,5051,East Asia & Pacific,High income
OM,75.682,3041435,5.58643325914853,64993498049.4148,21369.352969705,1.71398526325808,3.9909999370575,3.25657959078624,0.0600240096038415,15.2789719326568,0.00969305331179321,100,0,NA,1.5782023946,35.8278,0,1.91196478591436,2.873,15.8548306352802,84.8619995117188,27.7569999694824,75.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle East & North Africa,High income
PA,76.792,3642691,1.75791916002705,29440287581.2675,8082.01617465426,5.82799312701501,3.72000002861023,3.49128872618805,1.39264943954175,2.52286016024966,58.2188592951305,86.8499984741211,0.297981850196397,NA,12.628026917,40.1,8.45070422535211,8.65854313740454,2.622,36.951288671286,77.8809967041016,45.5219993591309,65.14,0.14453,NA,NA,7800000,696666.999999899,3702,5927,NA,468,Latin America & Caribbean,Upper middle income
PE,74.41,29027680,0.812925977468265,147528937028.778,5082.35370614454,8.33245910749577,3.57999992370605,1.52832059732906,1.71756874165066,1.56988088610595,57.85140625,88.1230621337891,1.87796043466147,29.5867664,NA,34.77,27.5,5.73082661489074,2.546,46.0538983654129,87.1309967041016,72.5510025024414,76.43,NA,NA,NA,3052000,267465444,14810,8310,39,261,Latin America & Caribbean,Upper middle income
PG,62.029,7310512,2.29321319778709,14250755231.1257,1949.35118513254,10.1284540720232,2,6.01360893567859,0.0245722517095988,0.686682410206016,79.8897789603851,19.5,NA,NA,9.7530788541,1.28,0.917431192660551,0.249750359591668,3.985,48.888383360745,48.984001159668,47.6839981079102,13.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Lower middle income
PH,69.823,93966784,1.6661133640265,208368726860.828,2217.47215336037,7.33449996041739,3.60999989509583,3.78983634797591,10.3454266676018,0.889356817830437,22.9389945333199,85.3976440429688,14.7796049718048,49.15443034,9.2000594593,25,22.1428571428571,0.513698459478467,3.18,39.100784010448,74.9309997558594,47.9690017700195,45.332,NA,NA,NA,4130301.86,NA,8855,7984,170,3223,East Asia & Pacific,Lower middle income
PK,65.264,179424643,2.19703454391766,177165635077.065,987.409712037523,1.60668862905307,0.649999976158142,12.938870563489001,5.4694579994506,0.783727350094268,5.31046336654213,70.7680206298828,0,NA,7.3512755993,8,22.2222222222222,1.14130485808969,3.951,21.0226989798271,78.5550003051758,22.003999710083,34.997,NA,NA,NA,4000000,268284611,NA,NA,114,980,South Asia,Lower middle income
PL,76.2463414634146,38042794,-0.285609121534849,479834179020.33,12613.0109954681,3.74052128123097,9.64000034332275,2.58069370250546,1.6072218981452,8.2470283334079,30.4590570719603,100,5.07228386456085,85.70428767,1.0018318914,62.32,20,3.83361602909505,1.41,44.9016079525396,63.7439994812012,47.601001739502,60.892,0.7207,1683.05423,285.38123,237000000,9586501405,14065,3921,3203,227,Europe & Central Asia,High income
PR,78.4190975609756,3721525,-0.506170056982176,98381300000,26435.74878578,-0.413254118484915,16.1000003814697,NA,NA,NA,55.4058624577227,100,NA,32.51634448,28.772219556,45.3,NA,NA,1.6235,42.8112328249989,50.5929985046387,33.6349983215332,93.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,High income
PS,72.788,3786161,2.59703221798976,9681500000,2557.07562356699,5.77736205629419,21.4200000762939,3.74915727597098,9.5764022790779,NA,1.65282392026578,99.9000015258789,NA,51.51107916,0.78902622329,37.4,NA,1.85860711452246,4.437,17.1217507818033,65.6360015869141,13.8380002975464,74.149,0.39273,323.50083,71.75209,5515112.07289295,974636.999999999,NA,NA,NA,NA,Middle East & North Africa,Lower middle income
PT,79.0268292682927,10573100,0.0459100367184907,238113003233.284,22520.6423124045,1.73762547590566,10.7700004577637,1.40257289895371,0.217080374007708,4.81788690166555,35.5060596134949,100,22.7319290011361,66.67505885,1.1702468513,53.3,27.3913043478261,3.7658235448487,1.39,48.0996819769564,67.2129974365234,55.8639984130859,60.567,1.53529,3918.75913,377.88959,46372790.3318903,1498646757,16603,2849,499,46,Europe & Central Asia,High income
PW,NA,17954,-1.85415310682776,185943000,10356.6336192492,0.216072673698008,NA,1.44219017355171,0.906439806941638,11.6965578701125,88.1739130434783,98.7126159667969,NA,NA,NA,NA,0,1.4441221856698,NA,NA,NA,NA,74.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,High income
PY,72.653,6248017,1.35430829278367,27237782849.6908,4359.42841539817,11.0952312685521,4.57000017166138,4.6511627906977004,1.50483981116199,0.806655935795309,49.2580166121319,97.4308624267578,0,52.70109861,11.859762866,19.8,12.5,2.03960800725125,2.73,38.4463188660274,82.1640014648438,52.8779983520508,59.261,NA,NA,NA,NA,41672311,13140,8962,18,347,Latin America & Caribbean,Upper middle income
QA,79.108,1856329,11.483371018728601,125122306346.154,67403.0876779676,19.5923315337859,0.449999988079071,-2.42525675161712,0,33.5447003198248,0,100,0,76.9,0.21547904493,69,0,3.73261155934852,2.07,11.6096432009956,96.0670013427734,51.0890007019043,98.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle East & North Africa,High income
RO,73.4585365853659,20246871,-0.593959183588628,166309355234.589,8214.07689289811,-3.90123628018621,6.96000003814697,6.09141668601892,0.385658770451348,3.8277519523881,28.3199304499022,100,0.687903132681173,62.35767609,1.2993445637,39.93,11.377245508982,1.93238537149682,1.59,43.7558760207056,64.2440032958984,46.2039985656738,53.829,0.45688,966.20415,153.3324,463481056.307565,4856809417,8753,3058,1382,36,Europe & Central Asia,Upper middle income
RS,74.3365853658537,7291436,-0.402005900874718,41819468691.8251,5735.42285659849,0.73104455254213,19.2199993133545,6.14255360247246,9.84576472373786,6.39928815119546,31.0198948090556,99.7183990478516,0,19.6433945,1.4458488456,40.9,21.6,4.04895225075509,1.4,42.7774963957376,55.4059982299805,38.9739990234375,54.993,0.70228,1514.84186,334.8388,38956804.6965964,309509259,1380,5215,290,39,Europe & Central Asia,Upper middle income
RU,68.8412195121951,142849468,0.0448957880908489,1524917468442.01,10674.9957825675,4.50000000003065,7.36999988555908,6.8493923025503,0.344282238786594,11.0827154078026,49.7735892145447,100,0.0526002879986411,58.16059986,11.632342185,49,14,2.83082730005737,1.567,48.7509624801335,70.2900009155273,55.8800010681152,73.687,1.1302,3081.07915,474.22877,386220000,5263180762,32758,23312,28722,13778,Europe & Central Asia,Upper middle income
RW,63.433,10039338,2.58885008064935,6121234528.98826,609.724917020252,7.33465610774428,1.07799994945526,-0.246128693436925,1.7393856832283,0.0567766520063375,10.7417916497771,9.69999980926514,NA,NA,2.8985974972,8,56.25,3.53184567252765,4.52,51.5206639482714,84.2969970703125,84.0080032348633,16.934,NA,NA,NA,0,1237490,NA,NA,NA,NA,Sub-Saharan Africa,Low income
SA,73.917,27421468,2.92764323588465,528207332640,19262.5476010256,5.03948402676544,5.55000019073486,5.33941680637453,0.0447702985905296,16.017742011478,0.454484134921779,100,0,46.97630645,NA,41,0,5.53432428144466,2.97,14.8061516369983,74.8990020751953,18.4360008239746,82.084,0.884,NA,NA,NA,202105320,NA,NA,288,643,Middle East & North Africa,High income
SB,70.674,527861,2.43127551805425,846797693.595387,1604.20582993513,8.61671860181548,1.57799994945526,1.0514816332104,1.68619081416635,0.64410896050286,90.399428367274,34.7748069763184,NA,NA,NA,5,0,19.5939242070257,4.403,48.7796460472555,87.9690017700195,84.3420028686523,20.048,NA,NA,NA,13020.0231467091,NA,NA,NA,NA,NA,East Asia & Pacific,Lower middle income
SC,73.1975609756098,89770,2.79232906929128,969936525.298729,10804.6844747547,5.95496246872393,NA,-2.40463875108223,1.79155543359711,4.90141472652334,73.2608695652174,97,NA,NA,9.8605283052,41,23.5294117647059,16.4748280771038,2.16,NA,NA,NA,53.336,NA,NA,NA,1864638.87,NA,NA,NA,NA,NA,Sub-Saharan Africa,High income
SD,62.764,34545014,2.22824511570542,58962978034.4828,1338.44372449561,3.85824195230107,15.1979999542236,12.9776663898014,2.46856150399008,0.459400595408646,8.09282992256366,38.0397758483887,0,NA,NA,NA,25.5605381165919,3.50004539535845,4.876,29.3204491626303,71.5640029907227,28.8560009002686,33.089,NA,NA,NA,2878461.1783534,64633,934,2016,252,2,Sub-Saharan Africa,Low income
SE,81.4512195121951,9378126,0.852524628765313,495812558843.31,52869.0442891587,5.95210700755608,8.60999965667725,1.15798802715629,0.819055080168561,5.13215540076983,68.4139981478774,100,10.5772598679779,93.88175299,0.96909987767,90,44.9856733524355,0.126076302691436,1.98,47.142810324102,67.4069976806641,58.9370002746582,85.056,3.16789,5251.45024,NA,5812957074.80179,22902021042,9930,2489,2196,353,Europe & Central Asia,High income
SG,81.5414634146342,5076732,1.77183287926401,239809387605.427,47236.9602345421,14.5256389940627,4.11999988555908,2.82366134885609,0,8.35379925511136,25.2711965811966,100,1.3050858667137,100,0.3702859192,71,23.4042553191489,23.0693363234385,1.15,40.2845148912298,78.6500015258789,58.0800018310547,100,1.93137,6241.86151,456.33434,1933394857.6283,131843201798,4334,12595,895,8878,East Asia & Pacific,High income
SI,79.4219512195122,2048583,0.43607948463593,48208240226.4501,23532.4808545468,1.34374847220215,7.23999977111816,1.80117022137136,0.341158518858969,7.71752962901674,61.8975290625527,100,1.42110119963088,47.56590823,0.73409365861,70,14.4444444444444,0.662011164638892,1.57,45.6950720389502,65.2779998779297,53.2490005493164,52.658,2.05133,3769.81379,1922.34565,38031012.5414141,1259915458,1596,2183,442,11,Europe & Central Asia,High income
SK,75.1121951219512,5391428,0.0931912731899838,90801178162.2502,16841.7677398734,6.29328596670821,14.3800001144409,0.957018132975136,1.75205914561773,6.57525241921064,39.8808508868603,100,2.49417419166909,83.52347717,1.5173122553,75.71,15.3333333333333,2.33018227633452,1.43,44.7888260230959,67.8399963378906,50.818000793457,54.685,0.61147,2809.39564,386.19291,47093179.491516,4113192796,2236,2632,234,48,Europe & Central Asia,High income
SL,49.382,6415636,2.25256721055559,2578026297.15912,401.834876099443,5.34646605237532,4.17000007629395,7.19353613051804,1.7152107531115801,0.0919628233272586,37.8520365752286,11.4621734619141,NA,11.38759339,2.5406678309,0.58,13.2231404958678,9.24754761444723,5.202,49.9611704484351,61.1790008544922,60.2490005493164,38.856,NA,NA,NA,1271523.31606652,NA,NA,NA,NA,NA,Sub-Saharan Africa,Low income
SM,NA,31221,1.27648962734242,1881214370.93994,60254.7763024869,-5.47368421052632,NA,2.58541815582589,NA,NA,16.6666666666667,100,NA,70.3715,0,NA,16.6666666666667,NA,NA,NA,NA,NA,95.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,High income
SN,64.284,12678143,2.74312787749023,16121314670.9653,1271.58328084525,3.39088925336209,10.2639999389648,1.22868119673344,9.17493300040738,0.554497610572779,43.9835869734587,56.5,2.50325097529259,17.67660035,NA,8,22.6666666666667,1.68778349663167,5.064,37.3310819165244,63.6769981384277,33.951000213623,43.773,0.43137,369.06021,34.7606,1212625.21781154,14627177,NA,NA,NA,NA,Sub-Saharan Africa,Lower middle income
SR,70.465,529126,1.14290868393583,4368398047.64333,8255.87487222955,5.16882515225814,7.15000009536743,6.94108221639997,0.0984342533144334,3.28844169441683,98.0760256410256,91.1975173950195,0,28.53333707,NA,31.59,9.80392156862745,-5.85340431918619,2.61,38.7499492715393,64.9329986572266,40.7179985046387,66.344,NA,NA,NA,700000,5516346,154,429,NA,NA,Latin America & Caribbean,Upper middle income
SS,54.8,9508372,3.9265272772907,14602072410.9506,1535.70689187913,5.49341639529945,12.1770000457764,1.16962180301104,0,0,NA,1.5,NA,NA,NA,NA,NA,NA,5.376,48.8975060368626,76.4250030517578,71.7939987182617,17.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Low income
ST,67.43,180372,2.52364978563294,196652514.267255,1090.26076257543,6.67198365652814,14.6049995422363,13.34005235378,3.23578748937691,0.554409775353159,60.5208333333333,61.3721580505371,NA,23.49769521,3.3264586521,18.75,18.1818181818182,25.7306651727999,4.727,34.8219555380681,71.9749984741211,37.8440017700195,64.952,NA,NA,NA,0,NA,2,468,NA,1,Sub-Saharan Africa,Lower middle income
SV,71.21,6183877,0.424566261779668,18447920000,2983.2288061357,2.1067415730337,4.8899998664856,1.17933576873676,18.8196648675298,1.05758895269101,30.3513513513514,91.5802383422852,30.213903743315502,NA,64.47411551,15.9,19.047619047619,-0.613406192808094,2.265,41.7084352794798,76.0749969482422,45.6520004272461,65.452,0.07806,NA,NA,380000,235605826,NA,NA,NA,NA,Latin America & Caribbean,Lower middle income
SY,72.108,21362541,0.736079607629261,252518218262.806,11820.6077761445,5.19190584075331,8.60999965667725,4.39741383150069,0.642543243478519,2.79461137137197,2.67973642650983,92.6999969482422,0,NA,2.1673451674,20.7,12.4,0.581818164878863,3.404,15.161109916563,72.3379974365234,12.9680004119873,55.6,NA,NA,NA,1400000,38812401,NA,NA,NA,NA,Middle East & North Africa,Low income
SZ,46.601,1064841,0.695379475450237,4438778424.30203,4168.48940292685,3.79375496828149,26.4060001373291,4.50923691774373,1.23210303866581,0.948498414317255,28.2226744186047,45.5523376464844,NA,NA,19.533432691,11.04,13.6363636363636,3.05625558941778,3.342,49.549250678711,57.6110000610352,46.625,22.48,NA,NA,NA,259519.518747224,2325630,NA,NA,NA,NA,Sub-Saharan Africa,Lower middle income
TC,NA,32658,2.24498908392546,686787810,21029.6959397391,NA,NA,NA,0,NA,11.0736842105263,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,High income
TD,50.89,11952134,3.33466929345193,10668102734.8132,892.568869694168,13.5501008595489,0.96399998664856,-2.07786574641867,0,0.0861770793399739,4.39167725540025,6.40000009536743,NA,8.895495427,NA,1.7,5.16129032258065,2.93397999419884,6.592,42.2490351030922,74.6940002441406,53.7080001831055,21.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Low income
TG,57.468,6421674,2.6962976659218,3429461495.41335,534.04478262418,6.09925916267453,2.43199992179871,1.44594517430865,9.82445483576706,0.409550531528072,22.7775326346755,30.7917442321777,2.23463687150838,7.361118863,NA,3,11.1111111111111,3.64675626206205,4.868,48.0571217893114,61.5940017700195,55.2919998168945,37.533,0.23476,34.30567,8.4713,12126.2521781154,164313,NA,NA,NA,NA,Sub-Saharan Africa,Low income
TH,74.184,67195032,0.489622687570703,341104820155.464,5076.33987220163,7.51339053261624,0.620000004768372,3.24758842443727,1.29964742156957,3.50502102595918,39.290258176907,99.6999969482422,2.13888993367686,22.57295996,5.4379020163,22.4,13.3192389006343,4.3232085998899,1.542,45.8559723876996,79.9940032958984,63.6889991760254,43.856,NA,NA,NA,35430000,37178171176,24781,12875,1214,723,East Asia & Pacific,Upper middle income
TJ,68.736,7527397,2.18439215473896,5642178579.58438,749.552412285997,6.49999908585235,10.8900003433228,6.44531440780656,35.8107063792872,0.32149227681229,2.92940840240069,98.671501159668,0,NA,2.4045496737,11.55,19.047619047619,1.6649715827839,3.599,34.7853088342892,54.8170013427734,29.2040004730225,26.52,0.08914,NA,NA,0,NA,194,1841,7,3,Europe & Central Asia,Lower middle income
TL,67.186,1093517,1.77428525606029,881827800,806.41434929681,9.32942855959875,3.29999995231628,6.76597680236482,15.5513295933581,0.219475325943721,62.8850033624748,38,NA,NA,3.5664740466,3,29.2307692307692,3.43976531132269,4.805,45.5954528838103,72.8470001220703,62.015998840332,27.732,NA,NA,NA,0,NA,NA,NA,NA,NA,East Asia & Pacific,Lower middle income
TM,66.657,5087211,1.57024944886588,22583157894.7368,4439.20212759739,9.19999998805483,4,NA,0.156311174024459,11.2753333801173,8.78215904496414,100,0,NA,NA,3,16.8,16.0841101892421,2.833,41.6873838134334,58.7080001831055,39.6730003356934,48.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Upper middle income
TN,75.041,10635245,1.0354454908345,46206331261.1019,4344.64192043549,3.51116406565244,13.0500001907349,3.33897963601065,4.46539385453742,2.58010041141506,4.42475540679712,99.5,0.855118494991449,67.13144299,2.6891717116,36.8,27.5700934579439,2.8881273586163,2.14,26.929282842214,69.572998046875,24.8799991607666,66.657,0.69026,1384.73551,46.91947,24800894.2294257,999333909,NA,NA,113,508,Middle East & North Africa,Lower middle income
TO,70.059,103981,0.0808166372313784,366840012.442325,3527.95234170016,0.803490182523831,1.73699998855591,3.53491239189831,20.1804469595298,1.15405699118108,12.4305555555556,92.6767196655273,NA,36.41198999,0.96171415932,16,0,1.27058277307057,3.913,40.3084430253923,62.1360015869141,40.318000793457,23.389,NA,NA,NA,NA,242,NA,NA,NA,NA,East Asia & Pacific,Upper middle income
TR,74.507,72326992,1.40008860606542,776992599946.766,10742.7749787626,8.42710432276191,10.6599998474121,8.56644420552977,0.234107763719323,4.10800991143113,27.3937866247418,100,1.85409643574107,68.39420636,4.2363160907,39.82,9.10746812386157,1.17105362401436,2.151,29.1619166061435,70.2939987182617,27.2549991607666,70.825,0.79892,889.58445,143.12489,NA,1943251645,73142,11467,3180,177,Europe & Central Asia,Upper middle income
TT,71.946,1328144,0.54532583381721,22157948396.2042,16683.3930629542,3.32322471027371,4.03000020980835,10.5492003179987,0.410236536229011,17.0312857641942,45.3040935672515,100,0,NA,35.613608163,48.5,28.5714285714286,2.47947143018943,1.806,41.4863734535149,72.3509979248047,49.7220001220703,54.025,0.04771,NA,NA,NA,2859229,NA,NA,NA,NA,Latin America & Caribbean,High income
TV,NA,10521,1.03182342783917,31823518.6204366,3024.76177363717,-2.72942791190967,NA,NA,12.3176216323327,0.95047999239616,33.3333333333333,96.6302719116211,NA,6.150751889,9.504799924,14.6,0,1.43049403000939,NA,NA,NA,NA,54.796,NA,NA,NA,22838.8601034167,NA,NA,NA,NA,NA,East Asia & Pacific,Upper middle income
TZ,58.584,44346532,2.91188894130246,32014249841.4151,743.403663887825,6.33652342747494,2.98600006103516,6.20015595647402,1.07541970948367,0.155818272328488,56.3897155114021,14.8000001907349,0.474023511566174,16.93562275,8.7673146572,2.9,NA,5.66372789923805,5.427,49.1765344012947,88.8199996948242,83.8550033569336,28.114,0.37307,36.07047,10.64796,NA,27507643,NA,NA,NA,1,Sub-Saharan Africa,Lower middle income
UA,70.2653658536586,45870741,-0.397263167656909,141209864408.488,3078.42998238219,4.0920043672827,8.10000038146973,9.37293105078976,4.62786366049876,5.87433283451863,16.4813919768004,100,0.126570212044824,51.38794236,4.3413615182,23.3,8,4.56837773127429,1.443,50.4144525880832,61.5859985351563,51.8499984741211,68.596,0.83346,1327.99136,285.04486000000003,132000000,NA,16711,11596,2556,2756,Europe & Central Asia,Lower middle income
UG,57.099,32428164,3.18660981826466,26673441667.2778,822.539372481212,5.63761163798624,3.58599996566772,3.9765528847817,2.88972507424071,0.118723958593524,13.7164372631159,12.1000003814697,NA,NA,9.7446158222,4.3,31.2883435582822,2.03900469259629,6.111,48.5739534068196,75.0810012817383,65.4339981079102,19.383,0.36284,38.93837,13.81207,4158668.243313,6763440,NA,NA,NA,NA,Sub-Saharan Africa,Low income
US,78.5414634146342,309327143,0.829616674709795,14992052727000,48466.6576026922,2.5637665603995,9.63000011444092,1.64004344238989,0.0395542899160189,17.4341958733314,33.7494069366007,100,4.0972927613063,98.13517396,4.7642244631,71.69,16.7816091954023,1.76119311216454,1.931,46.2776845426185,69.870002746582,57.6910018920898,80.772,2.7354,3885.08226,NA,94968000000,166039756519,236864,44597,241977,248249,North America,High income
UY,76.75,3359273,0.286095677460416,40284481651.9021,11992.0237658273,7.80340966564692,7.15999984741211,6.69870886978135,0.310022606419966,1.86945211062036,9.89201234144669,99.3000030517578,8.80400181900864,NA,6.1025108707,46.4,15.1515151515152,5.43898761177647,2.011,44.9827848535284,74.6480026245117,54.9459991455078,94.414,0.34115,626.6233,NA,201000,116183372,2430,3300,23,761,Latin America & Caribbean,High income
UZ,69.672,28562400,2.82284968340424,49765676402.4495,1742.34925645077,7.59716796084425,5.40000009536743,NA,6.90740969786937,4.2909559420777,7.87400094029149,99.9128875732422,0,NA,NA,15.9,22,3.34115466012919,2.342,40.9991211706296,74.9020004272461,50.2540016174316,50.956,0.1645,544.95896,66.62947,12625952,NA,1750,2776,370,262,Europe & Central Asia,Lower middle income
VC,71.776,108260,-0.0304775276772351,681225925.925926,6292.49885392505,-3.35100954987584,19.0499992370605,0.747109026311466,4.26520771376222,2.30925549602808,73.1794871794872,92.799560546875,NA,NA,23.09255496,33.7,14.2857142857143,14.2710524055216,2.07,40.3258222857805,75.4810028076172,52.9860000610352,48.961,NA,NA,NA,0,8505,NA,NA,NA,NA,Latin America & Caribbean,Upper middle income
VE,73.134,28439942,1.44831682023004,393192354510.653,13825.3571160818,-1.48879125078348,7.1100001335144,28.1874647092039,0.0363689675955094,6.02673521626732,53.8574910719347,99.0549468994141,0,20.93963143,45.991654976,37.37,16.969696969697,0.402601927997842,2.471,39.2942710463229,78.5009994506836,49.560001373291,88.083,0.18823,204.04403,NA,0,NA,13338,8010,70,1773,Latin America & Caribbean,Not classified
VI,77.8658536585366,108357,-0.0433657352905335,4324000000,39905.1284180994,0.596383224317051,11.7340002059937,NA,NA,NA,52.6571428571429,100,NA,NA,52.787361198,31.22,NA,NA,2.3,48.3062822226466,66.9899978637695,55.6310005187988,94.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,High income
VN,74.837,87967655,1.00012883807904,115931749697.241,1317.89064625221,6.42323821717497,1.11000001430511,9.20746648778418,7.12488168389696,1.69880622599295,43.1775405553585,97.4300003051758,0.110639284321887,NA,1.5187400414,30.65,25.7606490872211,6.90061180038446,1.938,47.8450768813577,80.9970016479492,71.5230026245117,30.417,NA,NA,NA,NA,6068690971,21215,10599,306,3276,East Asia & Pacific,Lower middle income
VU,69.123,236216,2.56070245091676,670713208.084552,2839.40634031798,1.26068179729855,1.85000002384186,2.7626946947735,1.75464196859817,0.55034375317506,36.2838392124692,44.0999984741211,NA,NA,NA,8,3.84615384615385,9.4092971573027,4.1,43.6412952018927,78.2190017700195,60.2610015869141,24.462,NA,NA,NA,263819.303198609,NA,NA,NA,NA,NA,East Asia & Pacific,Lower middle income
WS,71.663,185944,0.750886801099452,663155954.963744,3566.42835995646,0.467245821992151,5.72800016403198,0.777007268777681,20.885701290164,1.02181301897345,58.8303886925795,96.3610534667969,NA,48.20075591,8.6047412124,7,8.16326530612245,0.0507324206803702,4.338,35.0373141793882,54.992000579834,31.4580001831055,20.078,NA,NA,NA,0,591471,NA,NA,NA,NA,East Asia & Pacific,Lower middle income
XK,69.9,1775680,0.803248961277754,5344014317.91065,3009.5593338386702,4.93992404687876,NA,3.48050763735848,18.8374913471181,NA,NA,99,0.0193498452012384,NA,5.969544062,NA,NA,9.17004946069377,2.29,NA,NA,NA,NA,NA,NA,NA,820941.537677654,NA,NA,NA,NA,NA,Europe & Central Asia,Upper middle income
YE,65.549,23154854,2.79576596218166,30906749533.221,1334.78490225941,7.70230703961865,12.831000328064,11.1748338605043,4.93743283602093,1.03606785860105,1.03983180862549,60.6751937866211,0,20.3576839,4.7463050296,12.35,0.332225913621262,0.610357927076417,4.674,12.9414009602603,67.5240020751953,10.0319995880127,31.776,NA,NA,NA,0,398148,2080,2085,20,55,Middle East & North Africa,Low income
ZA,57.669,51216967,1.45528193348191,417365076968.257,8148.9612020223,3.03973288127956,24.6800003051758,4.08972989470472,0.256267579544759,8.30017911837692,14.3551508956467,82.9000015258789,0.124684392631152,NA,30.8,24,44.5,0.884901952580543,2.598,43.5543152295138,60.3889999389648,44.5139999389648,62.218,0.73704,365.49511,105.62145,113985144.628534,2504733129,18040,12509,821,5562,Sub-Saharan Africa,Upper middle income
ZM,55.655,13605986,2.914654960089,20265559483.8548,1489.45908689417,10.2982233241213,13.1899995803833,8.50176133365265,0.215426137308377,0.194032244337162,62.8149423586543,22,0,NA,5.9826608671,3,14.0127388535032,8.53319643791576,5.415,47.6902269007117,81.9150009155273,70.6080017089844,39.355,NA,NA,NA,NA,4744232,378,2558,5,12,Sub-Saharan Africa,Lower middle income
ZW,50.64,12697728,1.35396387573417,12041655200,948.331481033457,19.6753231424645,5.20900011062622,3.02267002518892,11.736332200672,0.772579157468171,46.284813235104,38.7825508117676,1.08482400461627,28.64037306,5.5994269211,6.4,14.9532710280374,1.01802173065599,4.034,50.8714758986116,88.1869964599609,77.5270004272461,33.196,NA,NA,NA,1811198.7369852,9504794,NA,NA,NA,NA,Sub-Saharan Africa,Lower middle income
